261,302,c,117.495,27.808,125.526,19.489,float32,-999.0,-999.0,EPSG:4326
linearTransform(1,0)
213,239,252,0.0,170,223,248,50.0,132,195,234,100.0,95,163,214,200.0,72,149,177,300.0,73,166,120,400.0,87,185,72,500.0,164,207,81,1000.0,236,228,90,1500.0,248,188,74,2000.0,246,133,52,2500.0,237,88,41,3000.0,222,55,40,3500.0,204,30,38,4000.0,176,26,32,4500.0,146,21,25,5000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,306.81,208.25,93.98,188.71,378.13,573.27,895.33,1443.73,2302.98,3230.3,3900.28,4302.4,4432.28,4253.21,3709.44,3234.4,3273.43,3715.27,3840.41,4175.12,4673.73,4982.02,4988.23,4997.98,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4997.88,4993.55,4993.2,4997.32,4999.06,4997.93,4996.62,4998.5,5000,5000,4997.99,4992.02,4991.35,4992.53,4993.04,4996.13,5000,4999.44,4994.79,4990.55,4992.68,4996.11,4996,4997.91,4999.11,4999.96,5000,5000,4999.48,4992.03,4980.14,4978.87,4979.24,4990.16,4993.27,4982.58,4972.37,4798.6,4897.22,4982.73,4993.91,4997.38,4991.73,4982.46,4959.33,4859.5,4735.38,4812,4959.11,4990.21,4990.06,4919.14,4768.91,4676.87,4781.94,4978.84,4980.72,4910.04,4608.85,4263.35,4487.04,4941.64,4957.39,4861.27,4806.59,4974.02,4979.52,4986.63,4988.55,4984.76,4965.41,4599.74,4704.5,4967.37,4984.56,4972.43,4549.94,4565.93,4923.22,4997.39,4985.2,4786.14,4746.47,4679.67,4477.15,4242.25,4495.44,4859.89,4945.45,4692.4,4465.05,4509.62,4796.45,4978.62,4985.8,4988.71,4992.29,4996.82,5000,5000,5000,5000,5000,5000,5000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3,156.42,230.82,95.55,111.01,285.73,490.29,707.72,1097.63,1904.79,2959.38,3763.42,4251.65,4549.05,4493.24,4097.16,3562.93,3327.37,3580.02,3931.4,4054.46,4498.77,4976.34,4989.88,4993.62,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4998.06,4999.13,5000,5000,5000,5000,5000,5000,5000,5000,5000,4997.1,4993.63,4995.79,4999.47,4999.18,4997.64,4998.08,5000,5000,4999.48,4996.74,4992.64,4992.54,4992.16,4992.48,4998.68,5000,4999.22,4994.5,4994.6,5000,5000,4999.93,4998.16,4995.36,4999.9,5000,5000,4994.23,4959.24,4971.09,4978.71,4981.8,4981.72,4979.29,4974.3,4879.58,4931.96,4970.01,4980.41,4983.33,4985.73,4984.44,4979.15,4974.11,4954.04,4918.44,4936.79,4976.51,4940.35,4828.52,4741.75,4785.07,4909.14,4983.18,4982.38,4938.18,4751.25,4437.6,4323.32,4542.49,4877.76,4973.04,4974.76,4983.52,4990.84,4995.19,4997.32,4996.61,4989.7,4962.49,4730.19,4959.21,4984.3,4984.98,4973.11,4605.51,4772.45,4962.3,4988.84,4765.35,4559.56,4706.97,4739.98,4541.62,4474.85,4835.65,4980.65,4760.03,4354.03,4292.14,4673.33,4939.48,4980.89,4981.26,4983.08,4991.24,4998.55,5000,5000,5000,5000,5000,5000,5000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.97,173.93,141.91,45.16,154.65,420.65,660.83,887.03,1489.97,2511.9,3433.78,4019.07,4410.97,4586.82,4423.34,3988.38,3591.82,3615.88,3934.9,4211.44,4441.79,4831.26,4986.37,4995.25,4998.04,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4999.81,4999.9,5000,5000,5000,5000,5000,5000,5000,5000,4997.66,4994.78,4995.03,4996.93,4997.94,4997.58,4997,4998.14,5000,5000,4999.05,4996.6,4995.17,4992.82,4990.21,4994.09,5000,4999.3,4994.79,4988,4992.74,5000,5000,4999.61,4993.05,4991.15,5000,5000,4997.14,4958.49,4873.36,4962.43,4984.21,4985.07,4977.46,4971.12,4970,4968.39,4973.07,4977.96,4977.18,4974.87,4974.6,4976.36,4976.43,4975.58,4973.46,4970.91,4876.16,4676.02,4515.85,4498.92,4690.34,4918.22,4983.53,4930.66,4816.22,4644.36,4397.42,4293.11,4446.21,4711.62,4907.56,4976.79,4986.15,4996.17,5000,5000,4999.96,4998.24,4986.16,4962.05,4852.71,4981.96,4993.03,4990.13,4975.67,4709.43,4928.04,4979.25,4977.24,4573.95,4684.07,4890.13,4920.35,4816.48,4833.6,4950.81,4903,4467.66,4257.55,4556.04,4882.27,4981.82,4980.39,4976.57,4979.88,4992.34,5000,5000,5000,5000,5000,5000,5000,5000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.55,134.89,56.56,69.87,348.63,619.58,841.62,1214.29,2053.46,3119.05,3832.34,4225.35,4500.66,4535.22,4286.07,3899.81,3711.94,3925.61,4244.85,4493.29,4764.38,4982.13,4993.5,4998.12,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4997.99,4996.19,4996.56,4996,4994.97,4995.89,4997.8,4999.32,5000,5000,4999.57,4998.65,4997.7,4994.28,4992.47,4997.58,4999.71,4996.41,4985.9,4980.81,4988.61,4999.09,5000,4999.43,4992.68,4992.84,4999.95,4998.09,4982.44,4832.97,4963.53,4982.79,4990.26,4985.16,4976.94,4968.58,4970,4972.33,4977.54,4981.07,4979.46,4972.64,4970.46,4972.6,4975.2,4974.52,4971.92,4864.46,4609.9,4273.45,4181.99,4515.85,4870.44,4981.18,4803.66,4505.22,4330.96,4182.71,4078.69,4198.3,4482.91,4803.65,4973.58,4982.07,4991.19,5000,5000,5000,4999.25,4993.98,4980.6,4972.86,4970.03,4991.06,4998.99,4992.89,4972.65,4821.48,4967.18,4979.42,4971.47,4739.59,4904.48,4973.9,4979.23,4976.57,4984.34,4983.08,4704.8,4464.54,4575.17,4875.99,4979.2,4980.92,4975.39,4972.85,4984.42,4996.53,4999.83,4996.71,4997.34,5000,5000,5000,5000,5000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.54,126.47,313.38,559.81,737.26,1103.85,1775.72,2719.28,3566.38,4091.98,4440.07,4586.47,4463.71,4149.92,3857.19,3888.7,4162.13,4471.91,4753,4976.87,4991.48,4998.18,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4999.57,4999.16,4998.03,4996.53,4996.01,4997.32,4999.37,5000,5000,5000,5000,5000,4999.55,4998.05,4997.74,5000,4998.67,4991.47,4979.82,4977.82,4987.86,4997.42,5000,4999.79,4997.81,4997.84,4998.82,4987.07,4924.63,4746.69,4975,4996.51,4990.74,4963.18,4957.13,4861.68,4951.43,4974.85,4980.66,4986.29,4982.98,4974.82,4970.68,4972.14,4973.45,4971.71,4970.29,4869.01,4582.33,4310.18,4397.77,4773.95,4980.22,4809.55,4330.03,3992.33,4060.16,4184.55,4255.27,4312.59,4448.66,4714.87,4931.77,4983.62,4992,5000,5000,4999.69,4995.86,4982.95,4976.59,4979.79,4986.45,4999.32,4999.42,4992.69,4968.72,4851.15,4974.59,4981.08,4976.21,4932.04,4972.74,4978.36,4978.98,4984.27,4990.1,4978.78,4688.15,4772.08,4937.82,4978.36,4978.46,4976.23,4942.96,4961.44,4988.57,4998.91,4992.52,4981.23,4983.78,4993.72,4997.43,4998.81,5000,5000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.11,359.51,468.04,500.94,821.75,1553.87,2348.97,3164.67,3823.87,4276.62,4553.28,4531.37,4340.17,4125.43,4038.32,4162.8,4402.3,4663.69,4907.92,4984.88,4996.09,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4999.51,4999.03,4998.98,4999.43,5000,5000,5000,5000,5000,5000,5000,5000,5000,4999.24,4995.11,4986.24,4979.12,4981.52,4991.56,4998.31,5000,5000,5000,4999.57,4993.87,4965.39,4707.73,4865.97,4989.34,4998.8,4972.89,4717.71,4604.03,4710.64,4941.49,4977.96,4988.44,4990.61,4983.78,4973.01,4970.13,4972.22,4973,4972.47,4975.08,4951.29,4800.2,4588.24,4680.63,4900.94,4938.09,4539.67,4072.27,4122.48,4462.09,4677.72,4743.36,4570.91,4291.12,4355.03,4737.37,4982.48,4994.35,4999.7,4998.86,4995.46,4984.59,4976.84,4981.56,4992.32,4999.24,5000,4998.88,4989.83,4973.72,4949.12,4985.04,4988.24,4984.95,4979.86,4976.1,4974.39,4978.69,4988.59,4992.04,4978.7,4910.1,4965.91,4984.75,4981.69,4978.09,4974.47,4790.96,4900.26,4988.75,4998.76,4982.39,4895.95,4935.17,4990.69,4994.46,4994.9,4997.84,5000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.34,483.43,374.34,274.37,842.99,2007.12,2882.77,3471.91,4023.65,4430.75,4571.04,4427.65,4213.2,4133.18,4264.29,4502.96,4734.05,4908.85,4981.71,4992.1,4998.25,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4999.56,4996.48,4989.68,4984.38,4983.9,4990,4996.85,5000,5000,5000,5000,4998.65,4986.01,4950.34,4658.17,4971.32,4987.67,4989.33,4818.01,4255.48,4351.51,4803.76,4964.94,4986.4,4992.84,4989.16,4976.74,4803.99,4926.02,4974.11,4976.99,4980.64,4985.75,4982.97,4891.94,4687.35,4662.54,4696.36,4630.78,4425.39,4419.51,4683.83,4911.9,4985.87,4980.27,4692.43,4122.67,3953.49,4460.56,4963.36,4995.05,4996.74,4989.64,4982.44,4979.15,4981.59,4990.86,4999.73,5000,5000,4998.52,4989.94,4983.75,4988.4,4996.79,4997.17,4995.43,4985.56,4977.76,4976.33,4983.4,4993.38,4996.45,4989.98,4986.71,4988.63,4988.9,4987.59,4984.59,4978.47,4810.3,4919.18,4990.86,4992.74,4978.58,4969.22,4980.74,4992.64,4994,4992.58,4996.46,5000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.36,204.86,437.6,536.96,524.24,1076.02,2435.45,3352.42,3752.57,4178.9,4478.13,4451.36,4225.33,4121.81,4241.37,4482.84,4722.4,4910.19,4978.38,4989.96,4998.31,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4998.47,4998.13,5000,5000,5000,5000,4998.08,4991.94,4986.97,4988.86,4993.46,4997.05,5000,5000,5000,5000,4999.89,4997.4,4982.9,4961.94,4875.97,4977.92,4983.25,4943.68,4348.3,4123.09,4585.5,4950.78,4986.36,4990.47,4991.21,4981.51,4792.99,4645.86,4903.56,4978.47,4984.58,4988.43,4988.98,4981.09,4832.28,4655.87,4648.52,4591.65,4508.54,4628.64,4867.53,4986.32,4994.1,4996.33,4988.12,4696.88,4103.33,3842.59,4307.21,4888.77,4989.09,4988.27,4978.16,4975.06,4982.07,4991.6,4999.87,5000,5000,5000,4998.22,4991.24,4993.03,4998.07,5000,5000,4999.18,4989.53,4984.28,4985.75,4994.1,4998.36,4999.94,5000,4994.45,4991.27,4992.54,4995.12,4993.29,4984.22,4973.39,4980.89,4996.06,4993.38,4984.33,4985.57,4993.4,4998.23,4997.35,4997.46,4999.12,5000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.66,150.82,330.22,795.83,1013.18,2207.25,3350.32,3725.62,4084.14,4389.46,4462.91,4327.99,4159.26,4177.42,4364.97,4606.5,4836.49,4974.23,4984.42,4994.8,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4998.76,4998.49,5000,5000,5000,5000,4996.81,4989.82,4989.71,4996.13,5000,5000,5000,5000,5000,5000,4999.35,4994.28,4981.9,4978.24,4984.31,4988.87,4965.49,4696.79,4241.22,4364.72,4961.14,4983.92,4987.82,4985.63,4980.67,4875.69,4559.82,4589.59,4910.77,4984.04,4993.03,4993.44,4986.08,4975.1,4849.84,4817.92,4851.75,4826.2,4798.85,4910.19,4989.77,4997.93,5000,5000,4991.57,4784.24,4313.19,4139.7,4494.71,4864.77,4983.27,4980.52,4973.62,4976.69,4987.4,4997.99,5000,5000,5000,4998.05,4992.67,4994.56,4998.92,5000,5000,5000,4999.4,4994.68,4994.92,4996.06,5000,5000,5000,5000,4993.21,4992.01,4997.38,4999.79,5000,4986.95,4980.58,4994.28,4999.45,5000,4995.11,4995.64,4998.72,4999.88,4999.62,4999.78,5000,5000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.4,466.87,1047.08,1984.97,2956.62,3587.03,3996.05,4355.27,4491.89,4400.27,4218.47,4121.94,4248.89,4499.71,4744.65,4912.74,4978.77,4990.26,4998.39,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4997.6,4993.94,4996.39,5000,5000,5000,5000,5000,5000,5000,4998.69,4991.93,4985.09,4986.77,4995.34,4997.51,4948.03,4579.27,4382.41,4734.21,4978.99,4984.92,4982.42,4979.65,4971.53,4660.58,4494.54,4675.15,4936.7,4987.97,4997.62,4998.42,4988.67,4978.19,4941.37,4963.6,4980.21,4983.25,4986.79,4992.77,4998.22,5000,5000,5000,4994.42,4933.82,4741.75,4696.33,4877.2,4980.09,4985.04,4983.71,4980.01,4983.04,4992.66,5000,5000,5000,4999.18,4995.6,4993.13,4999.09,5000,5000,5000,5000,4999.83,4998.94,5000,5000,5000,5000,5000,4999.82,4992.03,4995.78,4999.83,5000,5000,4986.38,4985.63,4998.11,5000,5000,4999.83,4999.73,4999.92,5000,5000,5000,5000,5000
